You don't understand. This is an emergency. Let me talk to anyone.,m
Sir_ the President does not call this particular number. So whoever you are get a life_ before I have this call traced.,?
Don't cut me off. This is an emergency.,m
Yeah_ right.,?
This is the President.,m
who can I say is calling?,?
Okay listen_ listen carefully. This is an emergency call from Air Force One. Who's there? Is the Vice- President there?,m
White House switchboard. How may I direct your call.,?
We're hooked. Hove into position.,m
WE'RE HOOKED!,m
DO YOU SEE TEEM?,m
IT'S OPEN!,m
They better. Fuel's almost gone.,m
Twenty five minutes. They should be here any moment.,m
Twenty-five years.,m
How long's it been since you flew_ sir?,m
Shit.,m
Iraq? Shep_ you're fired.,m
Iraq_ sir. We're over Iraq.,m
A MiG? Where the hell are we?,m
My god. I think that was a MiG.,m
Sir...,m
Shepherd.,m
I never left. Where's my wife and daughter?,m
Mr. President_ how the hell did you get on board?,m
Okay.  Hey_ pumpkin_ you'll tell me all about it later_ right?,m
Mr. President... they're ready for you in the conference room.,m
Yes_ sir.,m
Defense and State Department in the conference room in one hour.  I want to review the Iraq situation.,m
That's my job.,m
You give me ulcers.,m
We'll just say it was in bad taste.,m
I said it's not worth the fight.  Steward_ please.,m
Did we tape the Duke game?,m
Sir_ the Speaker of the House attacked this administration on national television.  You can't afford to leave that hanging.,m
It's bait.  Don't take it.,m
Right... Christ I'm tired.  Do me a favor and keep me away from the press.,m
Other way around_ sir.,m
This is a crime bill_ Shep.  Killing a couple ducks won't get it through committee.  Besides_ Shep_ I told you...  I don't shoot babies and I don't kiss guns.,m
*                     We could always put you in a duck blind with a twelve gauge.  The second amendment types'll love that.,m
I might still have a few chips left.,m
With all due respect_ sir_ maybe you should give them this one.  Your numbers are still pretty low and you called in a lot of chips to nail Stravanavitch.,m
He and the NRA don't like the wording.,m
No_ no.  I'm fine.  What did the Speaker say?,m
You wanna knock of f?,m
I always wondered if my freshman Russian class would come in handy.,m
*                     CBS said they'll give us four minutes.  They thought the Russian was a nice touch.,m
Commissioner_ Aquarius.,?
Kruger_ Sagittarius.,?
I was asking McCrosky_ Commissioner.,?
Some southern plantation owner falls in love with this poor...,?
What's the story?,?
I was reading too.,?
Forget it.  I was reading.,?
You've made your point_ Commissioner. There's only one other pilot who can handle that shuttle and that's Clarence Oveur.  He's got a lunar flight today.  I want him pulled.  Jacobs_ pull Oveur!,?
I told you_ leave the boys in Washington to the boys downtown and the boys down...,?
I wonder how your boys in Washington are going to take this one.,?
That just doesn't make any sense.,?
That's right_ Commissioner.  Senselessly murdered just minutes ago.,?
I just wish it was that simple.,?
What?,?
Commissioner.,?
You handle your front office people_ I'll handle the press and leave the boys in Washington to the boys downtown and the boys downtown to the boys on the board.,?
Bud_ get wise to the political realities. The boys on the board are under a lot of pressure from the boys downtown.,?
And what do the boys on the board know about safety_ Commissioner?  Let <u>me</u> talk to them.,?
Forget it.  The boys on the board want that shuttle to go on schedule.,?
Commissioner_ we both know the Mercury shuttle needs another month of pre-launch testing.,?
Um...  Do you people scream right when you... you know.,?
What is it_ Mary?,?
Yes it did.  Mr. Dunn_ can I ask you a personal question?,?
Felt like a large asteroid.,?
Yes I did...,?
Did you feel that?,?
You better take this.,?
Sir?,?
Dunn.,?
You better check on it_ Mr. Dunn.  I'll stay here and fly the ship.,?
Sir_ I've got an overload in disposal unit four.,?
You better check it_ Unger.,?
We seem to have a malfunction in disposal unit four_ sir.,?
Accelerators down.,?
Shut down accelerators.,?
Dunn.,?
Oveur.,?
Kramer_ the WORP control handle just came off in my hand.,m
Ted_ the lever!,f
Compute!,f
Now!,m
Set!,f
We've blown the computer!  Elaine!  Set course change!,m
I guess you'd have to be a fool not to be afraid at a time like this.,m
Not when I'm with you_ Ted.,f
Are you afraid?,m
The sun will heat that thing to over 450 degrees within seconds.  He'll roast like a pig on a spit.,m
What will happen to him_ Ted?,f
That's right -- premature ejection.,m
You mean...,f
Sit down_ Elaine.  If this bomb trick works we just might make it.  Simon was a fool to eject now.,m
Simon just ejected!,f
That might be the news we've been waiting for.,m
I just want you to know_ I love you Ted and always will.,f
Well_ Elaine_ this might be it if those guys on the ground don't think of something.,m
That was very well put_ Ted.,f
Kurtz was the one who got us into this mess in the first place.  You people knew this ship wasn't ready to fly.  You played God with over a hundred lives_ Kruger_ and for what -- the prestige of your precious space program.,m
I mean until we start to burn up.,f
Not now_ Elaine.,m
Ted_ we've only got ten minutes.,f
Ted_ please be careful.,f
Elaine_ I'm going back there.  Just hold onto that stick and try to control this hunk of tin as best you can.,m
Ted_ there's no time to explain.,f
Elaine_ what's going on?,m
Ted!,f
Elaine!,m
Ted_ a toilet's not going to kill anyone.,f
There's something dangerously wrong with this ship_ Elaine.  I know its the wiring. That toilet's just the tip of the iceberg.,m
I'd use the word insane.,f
What would you say if I told you the toilet just blew up in my face.,m
The word is sick.  Ted -- very_ very_ very sick.,f
What word would you use_ Elaine?,m
I've never used the word insane_ Ted.,f
Then you <u>do</u> think I'm insane.,m
Ted_ get a grip on yourself.  You should never have left the hospital.,f
Elaine_ I mean the mission has to be aborted.  This ship should never have passed FSA inspection.  This thing is held together by string and chewing gum.,m
We can't go back.  We had something very special_ but it's all over.,f
Elaine_ we have to go back.,m
Ted.  I don't know why you got on this flight.  I don't know what you're trying to prove.,f
Elaine.,m
Ted!,f
Not now_ Elaine!,m
Ted.,f
I've got it_ Elaine!  I've figured out what's wrong with the shuttle!,m
What are you doing_ Ted?,f
Let me by_ Elaine.,m
Ted_ we're taking off!,f
I have to get in there.  I have to stop this flight.,m
Ted!  What are you...?,f
Goodbye_ Ted.  I don't want to hurt you.,f
That's the way I want it.  Just turn the radio on and go.,m
If that's the way you want it.,f
No goodbyes_ Elaine.  Just go.,m
Ted_ you must remember what the doctor said_ the first step on the road to sanity is admitting that you're sick.  Now take your electro-shock and you'll be back at the space center in no time.  And by the way_ Ted_ I'm leaving you for Simon.,f
His name's David Stockman.  He's been here twenty years_ that's all he says.,m
And when are you going to realize_ Ted_ that your mental hygiene is the most important thing right now.,f
Elaine_ when are you going to realize Simon Kurtz put me in here to get me out of the way.,m
Sammy Davis Junior.  Terrible car accident.  He hasn't been the same since.,m
Who's that_ Ted?,f
Eat this spaghetti_ Ted.  It'll make you feel a lot better.,f
Ted_ I loved you and I'll always love you. But I need Simon.  He's stable.  He's a good provider.  I want that at this stage of the game_ Ted.  He might have his faults_ but Simon doesn't know the meaning of the word fear and I need that in a man.,f
Elaine_ what happened to us?,m
Ted_ please.  You're just making things difficult for yourself.,f
Elaine.,m
You're as bad as the rest of them_ Elaine!  It's all here in the design specifications!  Look!  It's all here!,m
Let's relax tonight_ just the two of us. I'll make a quiet Italian dinner just the way you like it_ with spaghetti.,f
There's nothing wrong with me!,m
Ted_ you're overworked.  You've been flying yourself into the ground.,f
Ask Simon.,m
Ted_ what's wrong?,f
I mean the Mercury flight.  It's not safe and_ Kurtz_ you know why.,m
But_ Ted_ the invitations have already gone out.,f
It's got to be stopped!,m
That's not important now_ Elaine.  We have to talk.,m
Te...!,f
Elaine.,m
Yes -- last week that pile of mud was only this high.,?
Is he making any progress_ Doctor?,f
The brain is an amazingly complex organ_ Elaine.,?
Is that a good sign_ Doctor?,f
You can be gentle with him_ Elaine.  He's been working out a lot of his aggressions here in the garden.,?
I mean for Ted.,f
You can eat balanced meals_ exercise_ and take Geritol.,?
What can <u>I</u> do_ Doctor Rumack?,f
So you see_ our task isn't made any easier by Ted's refusal to admit that he's sick.,?
The human brain is a highly complex organ_ Elaine_ perhaps the most complex next to the bladder.  Let me show you.  Ted's problem is in this area.  This area_ this area_ here_ here_ here_ under here_ here...,?
Ted seemed to get worse after I told him about Simon_ Doctor.,f
Simon_ what are you saying?!,f
Maybe.,m
Simon_ I didn't want it to end like this. We can be friends!  You'll die out there.,f
Your career!  What about the lives of those people out there.  Simon_ what happened to the man I thought I loved?,f
